is_canceled,deposit_type,previous_cancellations,lead_time,total_of_special_requests,different_room_assigned,market_segment,required_car_parking_spaces,distribution_channel,hotel,customer_type,previous_bookings_not_canceled,is_repeated_guest,country_PRT,country_other
0,No Deposit,0,31,0,0,Corporate,0,Corporate,City Hotel,Transient-Party,0,0,1,0
0,No Deposit,0,14,1,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,1,0
0,No Deposit,0,35,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,1,1,0
0,No Deposit,0,31,0,0,Corporate,0,Corporate,City Hotel,Transient-Party,0,0,1,0
0,No Deposit,0,31,0,0,Corporate,0,Corporate,City Hotel,Transient-Party,0,0,1,0
0,No Deposit,0,21,2,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,7,2,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,1,0
0,No Deposit,0,4,1,1,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,34,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,31,3,1,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,31,0,0,Corporate,0,Corporate,City Hotel,Transient-Party,0,0,1,0
0,No Deposit,0,0,0,0,Direct,0,Direct,City Hotel,Transient,0,0,1,0
0,No Deposit,0,4,1,0,Direct,0,Direct,City Hotel,Transient,0,0,1,0
0,No Deposit,0,4,0,1,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,11,2,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,0,0,0,Direct,0,Direct,City Hotel,Transient,0,0,0,1
0,No Deposit,0,15,0,1,Corporate,0,Corporate,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,7,0,0,Corporate,0,Corporate,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,16,0,0,Corporate,0,Corporate,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,13,0,0,Corporate,0,Corporate,City Hotel,Transient,0,0,0,1
0,No Deposit,0,8,0,0,Corporate,0,Corporate,City Hotel,Transient-Party,0,0,1,0
0,No Deposit,0,0,0,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,1,0
0,No Deposit,0,59,0,1,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,6,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,1,0
0,No Deposit,0,10,1,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,2,2,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,1,2,1,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,2,0,0,Corporate,0,Corporate,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,16,0,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,8,1,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,26,1,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,0,0,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,1,0,0,Direct,0,Direct,City Hotel,Transient,0,0,1,0
0,No Deposit,0,1,1,0,Direct,0,Direct,City Hotel,Group,1,1,1,0
0,No Deposit,0,3,1,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,1,0
0,No Deposit,0,2,1,0,Online TA,0,TA/TO,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,13,0,0,Corporate,0,Corporate,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,13,0,0,Corporate,0,Corporate,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,14,0,0,Corporate,0,Corporate,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,1,1,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,1,0
0,No Deposit,0,15,0,1,Corporate,0,Corporate,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,4,0,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,1,0
0,No Deposit,0,13,0,0,Corporate,0,Corporate,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,2,2,1,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,0,1,0,Direct,1,Direct,City Hotel,Transient,0,0,0,1
0,No Deposit,0,6,0,0,Online TA,0,TA/TO,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,4,0,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
1,No Deposit,0,1,0,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,26,1,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,4,2,0,Online TA,1,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,11,1,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,1,0
0,No Deposit,0,70,0,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,12,1,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,3,2,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,7,0,1,Corporate,0,Corporate,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,1,0,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,17,0,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,2,1,0,Online TA,0,TA/TO,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,2,0,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,1,0
0,No Deposit,0,22,1,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,1,0
0,No Deposit,0,129,0,0,Offline TA/TO,0,TA/TO,City Hotel,Group,0,0,0,1
0,No Deposit,0,6,0,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,0,0,0,Online TA,0,TA/TO,City Hotel,Transient,0,1,1,0
0,No Deposit,0,13,0,0,Corporate,0,Corporate,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,9,0,0,Direct,0,Direct,City Hotel,Transient,0,0,0,1
0,No Deposit,0,12,1,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,1,0
0,No Deposit,0,2,0,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,15,0,0,Corporate,0,Corporate,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,0,0,0,Direct,0,Direct,City Hotel,Transient,0,0,0,1
0,No Deposit,0,0,0,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,1,0,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,58,0,1,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,9,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,61,0,1,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,58,0,1,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,1,0
0,No Deposit,0,2,1,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,85,0,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,2,1,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,1,0
0,No Deposit,0,81,1,0,Direct,0,Direct,City Hotel,Transient,0,0,0,1
0,No Deposit,0,81,1,0,Direct,0,Direct,City Hotel,Transient,0,0,0,1
0,No Deposit,0,1,0,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,8,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,15,0,1,Corporate,0,Corporate,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,2,1,0,Online TA,1,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,16,1,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,12,0,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,16,0,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,13,1,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,14,0,0,Corporate,0,Corporate,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,95,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,73,0,0,Direct,0,Direct,City Hotel,Transient,0,0,1,0
0,No Deposit,0,2,1,0,Direct,0,Direct,City Hotel,Transient,0,0,1,0
0,No Deposit,0,0,0,1,Direct,0,Direct,City Hotel,Transient,0,1,1,0
0,No Deposit,0,0,0,0,Direct,0,Direct,City Hotel,Transient,0,1,1,0
0,No Deposit,0,1,2,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,3,1,0,Online TA,0,TA/TO,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,3,1,0,Online TA,0,TA/TO,City Hotel,Transient-Party,0,0,1,0
0,No Deposit,0,3,1,0,Online TA,0,TA/TO,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,27,1,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,14,1,0,Online TA,1,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,2,1,1,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,40,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,10,2,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,0,0,0,Direct,0,Direct,City Hotel,Transient,0,0,1,0
0,No Deposit,0,12,2,1,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,4,1,0,Online TA,1,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,10,0,0,Direct,0,Direct,City Hotel,Transient,0,0,1,0
0,No Deposit,0,9,2,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,28,2,0,Online TA,0,TA/TO,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,13,2,1,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,0,0,0,Direct,0,Direct,City Hotel,Transient,0,0,1,0
0,No Deposit,0,11,1,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,5,0,0,Direct,1,Direct,City Hotel,Transient,0,0,0,1
0,No Deposit,0,10,2,0,Direct,0,Direct,City Hotel,Transient,0,0,0,1
0,No Deposit,0,4,0,1,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,4,0,1,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,4,0,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,1,0
0,No Deposit,0,18,1,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,1,0,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,28,1,0,Online TA,0,TA/TO,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,28,1,0,Online TA,0,TA/TO,City Hotel,Transient-Party,0,0,1,0
0,No Deposit,0,28,0,0,Online TA,0,TA/TO,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,1,1,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,12,1,0,Direct,0,Direct,City Hotel,Transient,0,0,1,0
0,No Deposit,0,12,1,0,Direct,0,Direct,City Hotel,Transient,0,0,1,0
0,No Deposit,0,28,2,0,Online TA,0,TA/TO,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,17,1,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,0,0,0,Direct,0,Direct,City Hotel,Transient,0,0,1,0
0,No Deposit,0,23,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,137,2,0,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,137,2,0,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,23,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,2,2,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,1,0
0,No Deposit,0,8,1,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,64,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,92,1,0,Direct,0,Direct,City Hotel,Transient,0,0,0,1
0,No Deposit,0,51,2,0,Direct,0,Direct,City Hotel,Transient,0,0,0,1
0,No Deposit,0,51,1,0,Direct,0,Direct,City Hotel,Transient,0,0,0,1
0,No Deposit,0,1,0,0,Offline TA/TO,0,TA/TO,City Hotel,Group,0,0,0,1
0,No Deposit,0,20,2,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,20,2,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,20,2,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
1,No Deposit,0,10,1,0,Online TA,0,TA/TO,City Hotel,Transient-Party,0,0,0,1
1,No Deposit,0,10,1,0,Online TA,0,TA/TO,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,2,1,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,1,0
0,No Deposit,0,39,2,1,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,68,0,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,19,0,0,Direct,0,Direct,City Hotel,Transient,0,0,0,1
0,No Deposit,0,19,2,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,19,2,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,0,0,0,Direct,0,Direct,City Hotel,Transient,0,0,0,1
0,No Deposit,0,48,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,2,1,0,Direct,0,Direct,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,20,1,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,132,0,0,Offline TA/TO,0,TA/TO,City Hotel,Group,0,0,0,1
0,No Deposit,0,12,0,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,59,0,0,Groups,0,TA/TO,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,59,0,1,Groups,0,TA/TO,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,59,0,0,Groups,0,TA/TO,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,59,0,1,Groups,0,TA/TO,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,59,0,0,Groups,0,TA/TO,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,59,0,0,Groups,0,TA/TO,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,59,0,0,Groups,0,TA/TO,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,3,1,0,Direct,0,Direct,City Hotel,Transient,0,0,1,0
0,No Deposit,0,0,0,0,Direct,1,Direct,City Hotel,Transient,0,0,1,0
0,No Deposit,0,0,0,1,Direct,0,Direct,City Hotel,Transient,1,1,1,0
0,No Deposit,0,1,1,0,Online TA,1,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,59,0,0,Groups,0,TA/TO,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,59,0,0,Groups,0,TA/TO,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,59,0,0,Groups,0,TA/TO,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,59,0,1,Groups,0,TA/TO,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,59,0,1,Groups,0,TA/TO,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,18,1,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,59,0,1,Groups,0,TA/TO,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,59,0,0,Groups,0,TA/TO,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,59,0,0,Groups,0,TA/TO,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,59,0,0,Groups,0,TA/TO,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,59,0,0,Groups,0,TA/TO,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,1,0,0,Direct,0,Direct,City Hotel,Transient,0,0,0,1
0,No Deposit,0,59,0,1,Groups,0,TA/TO,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,59,0,1,Groups,0,TA/TO,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,59,0,1,Groups,0,TA/TO,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,59,0,0,Groups,0,TA/TO,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,59,0,0,Groups,0,TA/TO,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,59,0,0,Groups,0,TA/TO,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,59,0,0,Groups,0,TA/TO,City Hotel,Transient-Party,0,0,1,0
0,No Deposit,0,59,0,0,Groups,0,TA/TO,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,59,0,0,Groups,0,TA/TO,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,59,0,0,Groups,0,TA/TO,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,59,0,0,Groups,0,TA/TO,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,59,0,1,Groups,0,TA/TO,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,59,1,1,Groups,0,TA/TO,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,59,1,1,Groups,0,TA/TO,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,59,0,1,Groups,0,TA/TO,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,59,0,0,Groups,0,TA/TO,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,59,0,0,Groups,0,TA/TO,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,59,0,0,Groups,0,TA/TO,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,59,0,0,Groups,0,TA/TO,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,59,0,0,Groups,0,TA/TO,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,59,0,1,Groups,0,TA/TO,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,59,0,1,Groups,0,TA/TO,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,0,1,1,Online TA,0,TA/TO,City Hotel,Transient-Party,0,1,1,0
0,No Deposit,0,20,2,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,20,1,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,19,0,0,Direct,0,Direct,City Hotel,Transient,0,0,1,0
0,No Deposit,0,4,0,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,1,0
0,No Deposit,0,1,0,1,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,19,2,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,39,2,1,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,10,1,0,Direct,0,Direct,City Hotel,Transient,0,0,1,0
0,No Deposit,0,2,2,1,Direct,1,Direct,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,26,0,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,15,1,1,Online TA,0,TA/TO,City Hotel,Transient,0,0,1,0
0,No Deposit,0,19,0,1,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,25,0,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,9,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,66,1,1,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,20,1,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,18,1,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,0,0,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,0,0,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,1,0
0,No Deposit,0,92,1,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,1,0
0,No Deposit,0,0,0,0,Direct,0,Direct,City Hotel,Transient,0,0,0,1
0,No Deposit,0,4,0,1,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,57,1,0,Direct,0,Direct,City Hotel,Transient,0,0,0,1
0,No Deposit,0,57,1,0,Direct,0,Direct,City Hotel,Transient,0,0,0,1
0,No Deposit,0,57,1,0,Direct,0,Direct,City Hotel,Transient,0,0,0,1
0,No Deposit,0,57,1,0,Direct,0,Direct,City Hotel,Transient,0,0,0,1
0,No Deposit,0,4,1,0,Online TA,1,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,5,0,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,1,0
0,No Deposit,0,6,1,1,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,0,2,1,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,18,1,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,3,0,0,Direct,0,Direct,City Hotel,Transient,0,0,1,0
0,No Deposit,0,3,1,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,19,0,0,Direct,0,Direct,City Hotel,Transient,0,0,1,0
0,No Deposit,0,2,0,0,Corporate,0,Corporate,City Hotel,Transient-Party,0,0,1,0
0,No Deposit,0,7,0,0,Corporate,0,Corporate,City Hotel,Transient,1,1,1,0
0,No Deposit,0,0,0,0,Direct,0,Direct,City Hotel,Transient,0,0,0,1
0,No Deposit,0,9,1,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,1,0
0,Non Refund,0,0,0,0,Corporate,0,Corporate,City Hotel,Transient-Party,0,0,1,0
0,No Deposit,0,1,1,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,8,0,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,1,0,0,Direct,0,Direct,City Hotel,Transient,0,0,0,1
0,No Deposit,0,29,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,7,1,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,1,0
0,No Deposit,0,6,1,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,1,0
0,No Deposit,0,5,1,1,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,1,2,0,Direct,0,Direct,City Hotel,Transient,0,0,0,1
0,No Deposit,0,2,1,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,4,2,1,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,7,1,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,3,1,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,7,1,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,0,0,0,Direct,0,Direct,City Hotel,Transient,0,0,0,1
0,No Deposit,0,41,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,128,1,0,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,128,1,0,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,0,0,1,Direct,0,Direct,City Hotel,Transient,0,0,0,1
0,No Deposit,0,128,1,0,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,12,1,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,3,0,0,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,1,0
0,No Deposit,0,5,0,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,33,0,0,Direct,0,Direct,City Hotel,Transient,0,0,1,0
0,No Deposit,0,12,2,1,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,15,1,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,28,1,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,28,0,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,1,2,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,2,0,0,Corporate,0,Corporate,City Hotel,Transient-Party,0,0,1,0
0,No Deposit,0,2,1,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,33,1,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,0,0,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,65,0,1,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,4,1,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,2,0,0,Complementary,0,Direct,City Hotel,Transient,0,0,1,0
0,No Deposit,0,56,1,1,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,56,1,1,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,21,1,0,Online TA,1,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,1,0,0,Online TA,0,TA/TO,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,8,1,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,1,0,0,Online TA,0,TA/TO,City Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,5,3,1,Online TA,0,TA/TO,City Hotel,Transient-Party,0,0,1,0
0,No Deposit,0,5,3,1,Online TA,0,TA/TO,City Hotel,Transient-Party,0,0,1,0
0,No Deposit,0,0,2,0,Direct,0,Direct,City Hotel,Transient,0,0,0,1
0,No Deposit,0,1,1,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,30,2,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,0,3,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,2,0,1,Offline TA/TO,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,29,1,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,0,1
0,No Deposit,0,4,0,0,Online TA,0,TA/TO,City Hotel,Transient,0,0,1,0
